61000.00000000	0.01074219	0.00202168
61050.00000000	0.00976562	0.00000000
61100.00000000	0.00911458	0.00171809
61150.00000000	0.01009115	0.00126074
61200.00000000	0.01464844	0.00000000
61250.00000000	0.02311198	0.00223505
61300.00000000	0.02962240	0.00126074
61350.00000000	0.03906250	0.00000000
61400.00000000	0.04394531	0.00000000
61450.00000000	0.04882812	0.00000000
61500.00000000	0.04947917	0.00171809
61550.00000000	0.04785156	0.00202168
61600.00000000	0.04036458	0.00223505
61650.00000000	0.03417969	0.00000000
61700.00000000	0.02441406	0.00000000
61750.00000000	0.01464844	0.00000000
61800.00000000	0.00878906	0.00202168
61850.00000000	0.00292969	0.00247604
61900.00000000	0.00000000	0.00000000
61950.00000000	0.00000000	0.00000000
62000.00000000	0.00390625	0.00202168
62050.00000000	0.00878906	0.00202168
62100.00000000	0.01464844	0.00000000
62150.00000000	0.02213542	0.00252147
62200.00000000	0.02929687	0.00000000
62250.00000000	0.03417969	0.00000000
62300.00000000	0.03906250	0.00000000
62350.00000000	0.03971354	0.00171809
62400.00000000	0.03938802	0.00126074
62450.00000000	0.03808594	0.00202168
62500.00000000	0.03352865	0.00171809
62550.00000000	0.02832031	0.00202168
62600.00000000	0.01985677	0.00126074
62650.00000000	0.01464844	0.00000000
62700.00000000	0.00813802	0.00238257
62750.00000000	0.00455729	0.00126074
62800.00000000	0.00032552	0.00126074
62850.00000000	0.00032552	0.00126074
62900.00000000	0.00488281	0.00000000
62950.00000000	0.00944010	0.00126074
63000.00000000	0.01497396	0.00126074
63050.00000000	0.02441406	0.00000000
63100.00000000	0.03450521	0.00126074
63150.00000000	0.04427083	0.00126074
63200.00000000	0.05371094	0.00000000
63250.00000000	0.05891927	0.00126074
63300.00000000	0.06347656	0.00000000
63350.00000000	0.06575521	0.00252147
63400.00000000	0.06705729	0.00223505
63450.00000000	0.06380208	0.00126074
63500.00000000	0.06347656	0.00000000
63550.00000000	0.06347656	0.00000000
63600.00000000	0.06738281	0.00202168
63650.00000000	0.07324219	0.00000000
63700.00000000	0.07910156	0.00202168
63750.00000000	0.08789062	0.00000000
63800.00000000	0.09863281	0.00202168
63850.00000000	0.10774740	0.00126074
63900.00000000	0.11718750	0.00000000
63950.00000000	0.12207031	0.00000000
64000.00000000	0.12207031	0.00000000
64050.00000000	0.12207031	0.00000000
64100.00000000	0.12272135	0.00171809
64150.00000000	0.12695312	0.00000000
64200.00000000	0.13671875	0.00000000
64250.00000000	0.15625000	0.00000000
64300.00000000	0.19010417	0.00126074
64350.00000000	0.22949219	0.00000000
64400.00000000	0.27376302	0.00126074
64450.00000000	0.31347656	0.00202168
64500.00000000	0.35188802	0.00126074
64550.00000000	0.37109375	0.00000000
64600.00000000	0.37565104	0.00126074
64650.00000000	0.36165365	0.00126074
64700.00000000	0.33040365	0.00238257
64750.00000000	0.28776042	0.00126074
64800.00000000	0.23990885	0.00171809
64850.00000000	0.20117187	0.00202168
64900.00000000	0.17643229	0.00171809
64950.00000000	0.17740885	0.00238257
65000.00000000	0.20996094	0.00000000
65050.00000000	0.27311198	0.00126074
65100.00000000	0.36035156	0.00202168
65150.00000000	0.46419271	0.00126074
65200.00000000	0.57356771	0.00252147
65250.00000000	0.67187500	0.00247604
65300.00000000	0.74902344	0.00247604
65350.00000000	0.79622396	0.00126074
65400.00000000	0.79069010	0.00126074
65450.00000000	0.74218750	0.00000000
65500.00000000	0.64941406	0.00000000
65550.00000000	0.52636719	0.00202168
65600.00000000	0.39453125	0.00202168
65650.00000000	0.27441406	0.00202168
65700.00000000	0.19954427	0.00171809
65750.00000000	0.18554687	0.00000000
65800.00000000	0.24707031	0.00247604
65850.00000000	0.37695312	0.00202168
65900.00000000	0.55794271	0.00223505
65950.00000000	0.75683594	0.00184553
66000.00000000	0.94238281	0.00000000
66050.00000000	1.07942708	0.00126074
66100.00000000	1.15266927	0.00126074
66150.00000000	1.15234375	0.00000000
66200.00000000	1.06966146	0.00126074
66250.00000000	0.92708333	0.00171809
66300.00000000	0.74283854	0.00171809
66350.00000000	0.54166667	0.00126074
66400.00000000	0.35644531	0.00000000
66450.00000000	0.22395833	0.00171809
66500.00000000	0.15169271	0.00126074
66550.00000000	0.16113281	0.00000000
66600.00000000	0.24902344	0.00000000
66650.00000000	0.40494792	0.00126074
66700.00000000	0.60221354	0.00238257
66750.00000000	0.81510417	0.00126074
66800.00000000	1.00878906	0.00247604
66850.00000000	1.16178385	0.00126074
66900.00000000	1.24837240	0.00301374
66950.00000000	1.25683594	0.00247604
67000.00000000	1.17740885	0.00171809
67050.00000000	1.02441406	0.00202168
67100.00000000	0.81966146	0.00171809
67150.00000000	0.58626302	0.00126074
67200.00000000	0.37109375	0.00000000
67250.00000000	0.20052083	0.00126074
67300.00000000	0.11393229	0.00238257
67350.00000000	0.11718750	0.00000000
67400.00000000	0.21061198	0.00171809
67450.00000000	0.36621094	0.00000000
67500.00000000	0.56119792	0.00126074
67550.00000000	0.75520833	0.00238257
67600.00000000	0.91113281	0.00247604
67650.00000000	1.00097656	0.00000000
67700.00000000	1.01562500	0.00000000
67750.00000000	0.95410156	0.00247604
67800.00000000	0.83430990	0.00171809
67850.00000000	0.67740885	0.00223505
67900.00000000	0.48990885	0.00238257
67950.00000000	0.32942708	0.00252147
68000.00000000	0.19628906	0.00202168
68050.00000000	0.10774740	0.00126074
68100.00000000	0.07779948	0.00126074
68150.00000000	0.09765625	0.00000000
68200.00000000	0.16113281	0.00000000
68250.00000000	0.25423177	0.00126074
68300.00000000	0.35807292	0.00238257
68350.00000000	0.45833333	0.00171809
68400.00000000	0.54036458	0.00238257
68450.00000000	0.58561198	0.00126074
68500.00000000	0.59082031	0.00000000
68550.00000000	0.55924479	0.00252147
68600.00000000	0.49316406	0.00000000
68650.00000000	0.40625000	0.00202168
68700.00000000	0.30859375	0.00202168
68750.00000000	0.21679687	0.00247604
68800.00000000	0.14029948	0.00223505
68850.00000000	0.08821615	0.00126074
68900.00000000	0.06835937	0.00000000
68950.00000000	0.07617187	0.00247604
69000.00000000	0.10286458	0.00126074
69050.00000000	0.14160156	0.00000000
69100.00000000	0.18066406	0.00000000
69150.00000000	0.20963542	0.00126074
69200.00000000	0.22330729	0.00223505
69250.00000000	0.22037760	0.00171809
69300.00000000	0.20507812	0.00000000
69350.00000000	0.18164062	0.00202168
69400.00000000	0.15201823	0.00171809
69450.00000000	0.12337240	0.00223505
69500.00000000	0.09895833	0.00223505
69550.00000000	0.08268229	0.00126074
69600.00000000	0.06966146	0.00223505
69650.00000000	0.06412760	0.00171809
69700.00000000	0.06347656	0.00000000
69750.00000000	0.06380208	0.00126074
69800.00000000	0.06412760	0.00171809
69850.00000000	0.06347656	0.00000000
69900.00000000	0.06250000	0.00202168
69950.00000000	0.05533854	0.00238257
70000.00000000	0.04882812	0.00000000
70050.00000000	0.03906250	0.00000000
70100.00000000	0.02962240	0.00126074
70150.00000000	0.02441406	0.00000000
70200.00000000	0.01953125	0.00000000
70250.00000000	0.01953125	0.00000000
70300.00000000	0.02246094	0.00247604
70350.00000000	0.02864583	0.00171809
70400.00000000	0.03483073	0.00171809
70450.00000000	0.04296875	0.00202168
70500.00000000	0.04850260	0.00126074
70550.00000000	0.04882812	0.00000000
70600.00000000	0.04752604	0.00223505
70650.00000000	0.04329427	0.00171809
70700.00000000	0.03417969	0.00000000
70750.00000000	0.02441406	0.00000000
70800.00000000	0.01497396	0.00126074
70850.00000000	0.00813802	0.00238257
